time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
24,10 finished CPU → wait queue,cpu_to_io,10,CPU1,['2'],"['5', '7', '8', '10']","['6', None, '9']","['1', '3', '4']"
24,2 dispatched to CPU1,dispatch_cpu,2,CPU1,[],"['5', '7', '8', '10']","['6', '2', '9']","['1', '3', '4']"
25,2 finished all bursts,finished,2,CPU1,[],"['5', '7', '8', '10']","['6', None, '9']","['1', '3', '4']"
26,9 finished CPU → ready queue,cpu_to_ready,9,CPU2,['9'],"['5', '7', '8', '10']","['6', None, None]","['1', '3', '4']"
26,3 finished I/O → ready queue,io_to_ready,3,IO1,"['9', '3']","['5', '7', '8', '10']","['6', None, None]","['1', None, '4']"
26,9 dispatched to CPU1,dispatch_cpu,9,CPU1,['3'],"['5', '7', '8', '10']","['6', '9', None]","['1', None, '4']"
26,3 dispatched to CPU2,dispatch_cpu,3,CPU2,[],"['5', '7', '8', '10']","['6', '9', '3']","['1', None, '4']"
26,5 dispatched to IO1,dispatch_io,5,IO1,[],"['7', '8', '10']","['6', '9', '3']","['1', '5', '4']"
29,6 finished CPU → ready queue,cpu_to_ready,6,CPU0,['6'],"['7', '8', '10']","[None, '9', '3']","['1', '5', '4']"
29,9 finished CPU → ready queue,cpu_to_ready,9,CPU1,"['6', '9']","['7', '8', '10']","[None, None, '3']","['1', '5', '4']"
29,4 finished I/O → ready queue,io_to_ready,4,IO2,"['6', '9', '4']","['7', '8', '10']","[None, None, '3']","['1', '5', None]"
29,6 dispatched to CPU0,dispatch_cpu,6,CPU0,"['9', '4']","['7', '8', '10']","['6', None, '3']","['1', '5', None]"
29,9 dispatched to CPU1,dispatch_cpu,9,CPU1,['4'],"['7', '8', '10']","['6', '9', '3']","['1', '5', None]"
29,7 dispatched to IO2,dispatch_io,7,IO2,['4'],"['8', '10']","['6', '9', '3']","['1', '5', '7']"
30,3 finished CPU → wait queue,cpu_to_io,3,CPU2,['4'],"['8', '10', '3']","['6', '9', None]","['1', '5', '7']"
30,5 finished I/O → ready queue,io_to_ready,5,IO1,"['4', '5']","['8', '10', '3']","['6', '9', None]","['1', None, '7']"
30,4 dispatched to CPU2,dispatch_cpu,4,CPU2,['5'],"['8', '10', '3']","['6', '9', '4']","['1', None, '7']"
30,8 dispatched to IO1,dispatch_io,8,IO1,['5'],"['10', '3']","['6', '9', '4']","['1', '8', '7']"
33,9 finished CPU → wait queue,cpu_to_io,9,CPU1,['5'],"['10', '3', '9']","['6', None, '4']","['1', '8', '7']"
33,5 dispatched to CPU1,dispatch_cpu,5,CPU1,[],"['10', '3', '9']","['6', '5', '4']","['1', '8', '7']"
34,1 finished I/O → ready queue,io_to_ready,1,IO0,['1'],"['10', '3', '9']","['6', '5', '4']","[None, '8', '7']"
34,8 finished I/O → ready queue,io_to_ready,8,IO1,"['1', '8']","['10', '3', '9']","['6', '5', '4']","[None, None, '7']"
34,10 dispatched to IO0,dispatch_io,10,IO0,"['1', '8']","['3', '9']","['6', '5', '4']","['10', None, '7']"
34,3 dispatched to IO1,dispatch_io,3,IO1,"['1', '8']",['9'],"['6', '5', '4']","['10', '3', '7']"
35,6 finished CPU → ready queue,cpu_to_ready,6,CPU0,"['1', '8', '6']",['9'],"[None, '5', '4']","['10', '3', '7']"
35,7 finished I/O → ready queue,io_to_ready,7,IO2,"['1', '8', '6', '7']",['9'],"[None, '5', '4']","['10', '3', None]"
35,1 dispatched to CPU0,dispatch_cpu,1,CPU0,"['8', '6', '7']",['9'],"['1', '5', '4']","['10', '3', None]"
35,9 dispatched to IO2,dispatch_io,9,IO2,"['8', '6', '7']",[],"['1', '5', '4']","['10', '3', '9']"
36,5 finished CPU → wait queue,cpu_to_io,5,CPU1,"['8', '6', '7']",['5'],"['1', None, '4']","['10', '3', '9']"
36,4 preempted (RR quantum expired),preempt_cpu,4,CPU2,"['8', '6', '7', '4']",['5'],"['1', None, None]","['10', '3', '9']"
36,8 dispatched to CPU1,dispatch_cpu,8,CPU1,"['6', '7', '4']",['5'],"['1', '8', None]","['10', '3', '9']"
36,6 dispatched to CPU2,dispatch_cpu,6,CPU2,"['7', '4']",['5'],"['1', '8', '6']","['10', '3', '9']"
39,3 finished I/O → ready queue,io_to_ready,3,IO1,"['7', '4', '3']",['5'],"['1', '8', '6']","['10', None, '9']"
39,5 dispatched to IO1,dispatch_io,5,IO1,"['7', '4', '3']",[],"['1', '8', '6']","['10', '5', '9']"
40,8 finished CPU → wait queue,cpu_to_io,8,CPU1,"['7', '4', '3']",['8'],"['1', None, '6']","['10', '5', '9']"
40,6 finished CPU → ready queue,cpu_to_ready,6,CPU2,"['7', '4', '3', '6']",['8'],"['1', None, None]","['10', '5', '9']"
40,10 finished I/O → ready queue,io_to_ready,10,IO0,"['7', '4', '3', '6', '10']",['8'],"['1', None, None]","[None, '5', '9']"
40,7 dispatched to CPU1,dispatch_cpu,7,CPU1,"['4', '3', '6', '10']",['8'],"['1', '7', None]","[None, '5', '9']"
40,4 dispatched to CPU2,dispatch_cpu,4,CPU2,"['3', '6', '10']",['8'],"['1', '7', '4']","[None, '5', '9']"
40,8 dispatched to IO0,dispatch_io,8,IO0,"['3', '6', '10']",[],"['1', '7', '4']","['8', '5', '9']"
41,1 preempted (RR quantum expired),preempt_cpu,1,CPU0,"['3', '6', '10', '1']",[],"[None, '7', '4']","['8', '5', '9']"
41,3 dispatched to CPU0,dispatch_cpu,3,CPU0,"['6', '10', '1']",[],"['3', '7', '4']","['8', '5', '9']"
42,5 finished I/O → ready queue,io_to_ready,5,IO1,"['6', '10', '1', '5']",[],"['3', '7', '4']","['8', None, '9']"
43,7 finished CPU → wait queue,cpu_to_io,7,CPU1,"['6', '10', '1', '5']",['7'],"['3', None, '4']","['8', None, '9']"
43,6 dispatched to CPU1,dispatch_cpu,6,CPU1,"['10', '1', '5']",['7'],"['3', '6', '4']","['8', None, '9']"
43,7 dispatched to IO1,dispatch_io,7,IO1,"['10', '1', '5']",[],"['3', '6', '4']","['8', '7', '9']"
46,3 finished CPU → wait queue,cpu_to_io,3,CPU0,"['10', '1', '5']",['3'],"[None, '6', '4']","['8', '7', '9']"
46,4 preempted (RR quantum expired),preempt_cpu,4,CPU2,"['10', '1', '5', '4']",['3'],"[None, '6', None]","['8', '7', '9']"
46,10 dispatched to CPU0,dispatch_cpu,10,CPU0,"['1', '5', '4']",['3'],"['10', '6', None]","['8', '7', '9']"
46,1 dispatched to CPU2,dispatch_cpu,1,CPU2,"['5', '4']",['3'],"['10', '6', '1']","['8', '7', '9']"
47,8 finished I/O → ready queue,io_to_ready,8,IO0,"['5', '4', '8']",['3'],"['10', '6', '1']","[None, '7', '9']"
47,3 dispatched to IO0,dispatch_io,3,IO0,"['5', '4', '8']",[],"['10', '6', '1']","['3', '7', '9']"
48,9 finished I/O → ready queue,io_to_ready,9,IO2,"['5', '4', '8', '9']",[],"['10', '6', '1']","['3', '7', None]"
49,10 finished CPU → wait queue,cpu_to_io,10,CPU0,"['5', '4', '8', '9']",['10'],"[None, '6', '1']","['3', '7', None]"
49,6 preempted (RR quantum expired),preempt_cpu,6,CPU1,"['5', '4', '8', '9', '6']",['10'],"[None, None, '1']","['3', '7', None]"
49,5 dispatched to CPU0,dispatch_cpu,5,CPU0,"['4', '8', '9', '6']",['10'],"['5', None, '1']","['3', '7', None]"
49,4 dispatched to CPU1,dispatch_cpu,4,CPU1,"['8', '9', '6']",['10'],"['5', '4', '1']","['3', '7', None]"
49,10 dispatched to IO2,dispatch_io,10,IO2,"['8', '9', '6']",[],"['5', '4', '1']","['3', '7', '10']"
50,1 finished CPU → ready queue,cpu_to_ready,1,CPU2,"['8', '9', '6', '1']",[],"['5', '4', None]","['3', '7', '10']"
50,8 dispatched to CPU2,dispatch_cpu,8,CPU2,"['9', '6', '1']",[],"['5', '4', '8']","['3', '7', '10']"
51,4 finished CPU → wait queue,cpu_to_io,4,CPU1,"['9', '6', '1']",['4'],"['5', None, '8']","['3', '7', '10']"
51,9 dispatched to CPU1,dispatch_cpu,9,CPU1,"['6', '1']",['4'],"['5', '9', '8']","['3', '7', '10']"
