time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
68,49 added to ready queue,enqueue,49,,"['48', '47', '42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['46'],"['23', '37', '31']"
68,46 finished CPU → wait queue,cpu_to_io,46,CPU0,"['48', '47', '42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['46'],[None],"['23', '37', '31']"
68,48 dispatched to CPU0,dispatch_cpu,48,CPU0,"['47', '42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['46'],['48'],"['23', '37', '31']"
69,50 added to ready queue,enqueue,50,,"['47', '42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['46'],['48'],"['23', '37', '31']"
70,48 finished CPU → wait queue,cpu_to_io,48,CPU0,"['47', '42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']","['46', '48']",[None],"['23', '37', '31']"
70,47 dispatched to CPU0,dispatch_cpu,47,CPU0,"['42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']","['46', '48']",['47'],"['23', '37', '31']"
72,31 finished I/O → ready queue,io_to_ready,31,IO2,"['42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '31', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']","['46', '48']",['47'],"['23', '37', None]"
72,46 dispatched to IO2,dispatch_io,46,IO2,"['42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '31', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['48'],['47'],"['23', '37', '46']"
73,47 finished CPU → ready queue,cpu_to_ready,47,CPU0,"['42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '47', '31', '40', '30', '15', '9', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['48'],[None],"['23', '37', '46']"
73,23 finished I/O → ready queue,io_to_ready,23,IO0,"['42', '34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '47', '31', '40', '30', '15', '9', '23', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['48'],[None],"[None, '37', '46']"
73,42 dispatched to CPU0,dispatch_cpu,42,CPU0,"['34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '47', '31', '40', '30', '15', '9', '23', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['48'],['42'],"[None, '37', '46']"
73,48 dispatched to IO0,dispatch_io,48,IO0,"['34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '47', '31', '40', '30', '15', '9', '23', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['42'],"['48', '37', '46']"
76,42 finished CPU → wait queue,cpu_to_io,42,CPU0,"['34', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '47', '31', '40', '30', '15', '9', '23', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['42'],[None],"['48', '37', '46']"
76,34 dispatched to CPU0,dispatch_cpu,34,CPU0,"['27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '47', '31', '40', '30', '15', '9', '23', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['42'],['34'],"['48', '37', '46']"
77,48 finished I/O → ready queue,io_to_ready,48,IO0,"['48', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '47', '31', '40', '30', '15', '9', '23', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['42'],['34'],"[None, '37', '46']"
77,42 dispatched to IO0,dispatch_io,42,IO0,"['48', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '47', '31', '40', '30', '15', '9', '23', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",[],['34'],"['42', '37', '46']"
79,34 finished CPU → wait queue,cpu_to_io,34,CPU0,"['48', '27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '47', '31', '40', '30', '15', '9', '23', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['34'],[None],"['42', '37', '46']"
79,48 dispatched to CPU0,dispatch_cpu,48,CPU0,"['27', '28', '16', '33', '32', '11', '24', '21', '13', '2', '8', '47', '31', '40', '30', '15', '9', '23', '29', '10', '6', '4', '18', '7', '50', '44', '3', '22', '14', '12', '45', '39', '35', '25', '20', '49', '43', '36', '1', '26', '19', '17', '41', '5', '38']",['34'],['48'],"['42', '37', '46']"
