time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
181,1 finished CPU → wait queue,cpu_to_io,1,CPU0,"['7', '9', '3', '2', '10', '6', '4']",['1'],[None],['8']
181,7 dispatched to CPU0,dispatch_cpu,7,CPU0,"['9', '3', '2', '10', '6', '4']",['1'],['7'],['8']
186,7 finished CPU → ready queue,cpu_to_ready,7,CPU0,"['9', '3', '2', '10', '6', '4', '7']",['1'],[None],['8']
186,8 finished I/O → ready queue,io_to_ready,8,IO0,"['9', '3', '2', '10', '6', '4', '7', '8']",['1'],[None],[None]
186,9 dispatched to CPU0,dispatch_cpu,9,CPU0,"['3', '2', '10', '6', '4', '7', '8']",['1'],['9'],[None]
186,1 dispatched to IO0,dispatch_io,1,IO0,"['3', '2', '10', '6', '4', '7', '8']",[],['9'],['1']
190,9 finished CPU → ready queue,cpu_to_ready,9,CPU0,"['3', '2', '10', '6', '4', '7', '8', '9']",[],[None],['1']
190,3 dispatched to CPU0,dispatch_cpu,3,CPU0,"['2', '10', '6', '4', '7', '8', '9']",[],['3'],['1']
196,3 finished CPU → ready queue,cpu_to_ready,3,CPU0,"['2', '10', '6', '4', '7', '8', '9', '3']",[],[None],['1']
196,2 dispatched to CPU0,dispatch_cpu,2,CPU0,"['10', '6', '4', '7', '8', '9', '3']",[],['2'],['1']
199,1 finished I/O → ready queue,io_to_ready,1,IO0,"['10', '6', '4', '7', '8', '9', '3', '1']",[],['2'],[None]
200,2 finished CPU → wait queue,cpu_to_io,2,CPU0,"['10', '6', '4', '7', '8', '9', '3', '1']",['2'],[None],[None]
200,10 dispatched to CPU0,dispatch_cpu,10,CPU0,"['6', '4', '7', '8', '9', '3', '1']",['2'],['10'],[None]
200,2 dispatched to IO0,dispatch_io,2,IO0,"['6', '4', '7', '8', '9', '3', '1']",[],['10'],['2']
209,10 finished CPU → wait queue,cpu_to_io,10,CPU0,"['6', '4', '7', '8', '9', '3', '1']",['10'],[None],['2']
209,2 finished I/O → ready queue,io_to_ready,2,IO0,"['6', '4', '7', '8', '9', '3', '1', '2']",['10'],[None],[None]
209,6 dispatched to CPU0,dispatch_cpu,6,CPU0,"['4', '7', '8', '9', '3', '1', '2']",['10'],['6'],[None]
209,10 dispatched to IO0,dispatch_io,10,IO0,"['4', '7', '8', '9', '3', '1', '2']",[],['6'],['10']
212,6 finished CPU → wait queue,cpu_to_io,6,CPU0,"['4', '7', '8', '9', '3', '1', '2']",['6'],[None],['10']
